title,genres,movie_id
Reform School Girls,Action|Drama,29492
Tapeheads,Comedy,25447
"Bishop's Wife, The",Comedy|Drama|Romance,19490
Lilies of the Field,Drama,38805
"Greatest Story Ever Told, The",Drama,2428
Elmer Gantry,Drama,22013
Alfie,Comedy|Drama|Romance,15598
"Fantasticks, The",Musical,62127
I Know Where I'm Going!,Drama|Romance|War,56137
"Abominable Dr. Phibes, The",Horror|Mystery,17965
Real Life,Comedy,33250
Battle Beyond the Stars,Sci-Fi,14460
Double Impact,Action,9594
Fuzz,Drama,4986
Harley Davidson and the Marlboro Man,Action|Crime|Drama,2453
Losin' It,Comedy,33676
Mermaids,Comedy|Drama|Romance,4587
Navy Seals,Action|Adventure|War,12773
Manhunter,Action|Crime|Drama|Horror|Thriller,11454
Reversal of Fortune,Drama,38718
Death on the Nile,Crime|Mystery,4192
Revenge of the Nerds,Comedy,14052
Revenge of the Nerds II: Nerds in Paradise,Comedy,16889
4 Little Girls,Documentary,26580
River's Edge,Crime|Drama,21309
Girls Just Want to Have Fun,Comedy,16263
"Longest Yard, The",Comedy,4985
Necessary Roughness,Comedy,20704
Enemy at the Gates,Drama|War,853
Exit Wounds,Action|Thriller,10877
"Dish, The",Comedy,5257
Memento,Mystery|Thriller,77
Heartbreakers,Comedy|Crime|Romance,10833
Say It Isn't So,Comedy|Romance,20309
Someone Like You,Comedy|Romance,12658
Spy Kids,Action|Adventure|Children|Comedy,10054
Tomcats,Comedy,10646
"Tailor of Panama, The",Drama|Thriller,2575
Amores Perros,Drama|Thriller,55
Keep the River on Your Right: A Modern Cannibal Tale,Documentary,65075
"Gleaners & I, The",Documentary,44379
Along Came a Spider,Action|Crime|Mystery|Thriller,2043
Blow,Crime|Drama,4133
Just Visiting,Comedy|Fantasy,56715
Pokémon 3: The Movie,Animation|Children,10991
Beautiful Creatures,Comedy|Crime|Drama|Thriller,15940
Brigham City,Crime|Drama|Mystery,26791
Bridget Jones's Diary,Comedy|Drama|Romance,634
Joe Dirt,Adventure|Comedy|Mystery|Romance,10956
Josie and the Pussycats,Comedy,19366
Chopper,Drama|Thriller,9519
"Circle, The",Drama,13898
Crocodile Dundee in Los Angeles,Comedy|Drama,9290
Freddy Got Fingered,Comedy,13166
"Center of the World, The",Drama,32590
"Luzhin Defence, The",Drama|Romance,52654
"Visit, The",Drama,70282
Scarface,Action|Crime|Drama,111
Days of Wine and Roses,Drama,32488
Driven,Action|Thriller,10477
One Night at McCool's,Comedy,2144
Town & Country,Comedy,24113
"Mummy Returns, The",Action|Adventure|Comedy|Thriller,1734
Under the Sand,Drama,4973
Krull,Action|Adventure|Fantasy|Sci-Fi,849
Lost in America,Comedy,27223
Triumph of the Will,Documentary,39266
"World According to Garp, The",Comedy|Drama|Romance,11307
Fellini Satyricon,Drama|Fantasy,11163
Frankie and Johnny,Comedy,18691
Frankie and Johnny,Comedy|Romance,3784
"City of Women, The",Comedy|Drama,11936
For the Boys,Comedy|Drama|Musical,25221
Nine to Five,Comedy|Crime,19494
Norma Rae,Drama,40842
Summer Rental,Comedy,19357
"5,000 Fingers of Dr. T, The",Children|Fantasy|Musical,33743
Love Story,Drama|Romance,9062
Pelle the Conqueror,Drama,11174
Rififi,Crime|Film-Noir|Thriller,934
"Knight's Tale, A",Action|Comedy|Romance,9476
Bread and Roses,Drama,37691
Startup.com,Documentary,14268
Angel Eyes,Romance|Thriller,5852
Shrek,Adventure|Animation|Children|Comedy|Fantasy|Romance,808
"Fast Food, Fast Women",Comedy|Romance,49453
Moulin Rouge,Drama|Musical|Romance,824
Pearl Harbor,Action|Drama|Romance|War,676
Himalaya,Adventure|Drama,26813
"Man Who Cried, The",Drama,29572
Ice Castles,Drama,50541
Love Potion #9,Comedy|Romance,26255
City Slickers,Comedy|Western,1406
Eight Men Out,Drama,13554
"Horse Soldiers, The",Adventure|War|Western,17664
"Night, The",Drama,41050
Mississippi Burning,Crime|Drama|Thriller,1632
"Magnificent Seven, The",Adventure|Western,966
Rio Bravo,Western,301
Throw Momma from the Train,Comedy|Crime,11896
Yi Yi,Drama,25538
"Sand Pebbles, The",Drama|Romance|War,5923
Twelve O'Clock High,Drama|War,15497
Von Ryan's Express,Action|Adventure|Drama|War,21876
"Animal, The",Comedy,11090
Big Eden,Drama|Romance,21056
Evolution,Comedy|Sci-Fi,9397
Swordfish,Action|Crime|Drama,9705
"Anniversary Party, The",Drama,26475
Divided We Fall,Comedy|Drama,29937
Catch-22,Comedy|War,10364
Forgotten Silver,Comedy|Documentary,32458
Point Break,Action|Crime|Thriller,1089
Uncommon Valor,Action|War,9967
Unlawful Entry,Crime|Thriller,17494
Youngblood,Action|Drama,17465
Gentlemen Prefer Blondes,Comedy|Musical|Romance,759
How to Marry a Millionaire,Comedy|Drama|Romance,10297
"Seven Year Itch, The",Comedy,10653
Tootsie,Comedy|Romance,9576
Atlantis: The Lost Empire,Adventure|Animation|Children|Fantasy,10865
Lara Croft: Tomb Raider,Action|Adventure,1995
Dr. Dolittle 2,Comedy,10808
"Fast and the Furious, The",Action|Crime|Thriller,9799
A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi,644
Baby Boy,Crime|Drama,16161
Crazy/Beautiful,Drama|Romance,10691
Pootie Tang,Comedy,10615
Let It Snow,Comedy|Romance,47596
Sexy Beast,Crime|Drama,11826
"Princess and the Warrior, The",Drama|Romance,9301
"Closet, The",Comedy,11444
"Crimson Rivers, The",Crime|Drama|Mystery|Thriller,60670
Lumumba,Drama,55551
Cats & Dogs,Children|Comedy,10992
Kiss of the Dragon,Action,2140
Scary Movie 2,Comedy,4248
Lost and Delirious,Drama,17612
Rape Me,Crime|Drama|Thriller,3134
Alice,Comedy|Drama|Fantasy|Romance,8217
Another Woman,Drama,22478
Beach Blanket Bingo,Comedy|Musical,26483
Big Deal on Madonna Street,Comedy|Crime,24382
"Cannonball Run, The",Action|Comedy,11286
Cannonball Run II,Action|Comedy,11950
Diary of a Chambermaid,Comedy|Drama,36245
Dr. Goldfoot and the Bikini Machine,Comedy,26573
"Fall of the House of Usher, The",Horror,23439
Faust,Drama|Fantasy|Horror,10728
"Man Who Shot Liberty Valance, The",Crime|Drama|Western,11697
Salvador,Drama|Thriller|War,6106
September,Drama,22477
Shadows and Fog,Comedy|Drama|Mystery|Thriller,19200
Something Wild,Comedy|Crime|Drama,11300
"Thing with Two Heads, The",Comedy|Horror|Sci-Fi,28650
All That Heaven Allows,Drama|Romance,43316
"Barefoot Contessa, The",Drama,34689
Cries and Whispers,Drama,10238
"Garden of the Finzi-Continis, The",Drama,4789
Kiss Me Deadly,Film-Noir,18030
"Lion in Winter, The",Drama,18988
"Misfits, The",Comedy|Drama|Romance|Western,11536
Moby Dick,Drama,10339
Sweet Smell of Success,Drama|Film-Noir,976
Written on the Wind,Drama,69605
"10th Victim, The",Action|Comedy|Sci-Fi|Thriller,65632
Obsession,Mystery|Thriller,4780
Suspiria,Horror,11906
Fist of Fury,Action|Drama|Romance|Thriller,11713
Christiane F.,Drama,9589
"Big Boss, The",Action|Thriller,12481
Game of Death,Action,13333
"Last Dragon, The",Action|Comedy|Drama,13938
Outland,Action|Sci-Fi|Thriller,10540
"Way of the Dragon, The",Action|Crime,9462
T-Rex: Back to the Cretaceous,Adventure|Documentary|IMAX,82623
Final Fantasy: The Spirits Within,Adventure|Animation|Fantasy|Sci-Fi,2114
Legally Blonde,Comedy|Romance,8835
"Score, The",Action|Drama,11371
Adanggaman,Drama,78248
Bully,Crime|Drama|Thriller,9517
Jump Tomorrow,Comedy|Drama|Romance,25985
Made,Comedy,15745
Michael Jordan to the Max,Documentary|IMAX,24977
More,Animation|Drama|Sci-Fi|IMAX,36107
Africa: The Serengeti,Documentary|IMAX,13794
Alaska: Spirit of the Wild,Documentary|IMAX,13795
18 Again!,Comedy|Fantasy,38965
1969,Drama|War,47817
"Accidental Tourist, The",Comedy|Drama|Romance,31052
"Accused, The",Drama,10868
Above the Law,Action|Crime|Drama,9395
"Adventures of Baron Munchausen, The",Adventure|Comedy|Fantasy,14506
Ariel,Drama,2
Arthur 2: On the Rocks,Comedy|Romance,26044
Bat*21,Drama|War,14911
Beaches,Comedy|Drama|Musical,15592
"Beast of War, The",Drama|War,15267
Big Business,Comedy,12710
Big Top Pee-Wee,Adventure|Children|Comedy,30502
Biloxi Blues,Comedy|Drama,19382
"Blob, The",Horror|Sci-Fi,9599
"Bright Lights, Big City",Drama,17170
Caddyshack II,Comedy,18509
Camille Claudel,Drama,110428
Cocktail,Drama|Romance,7520
Colors,Action|Crime|Drama,10126
Coming to America,Comedy|Romance,9602
"Couch Trip, The",Comedy,23752
Critters,Comedy|Sci-Fi,3980
Crossing Delancey,Comedy|Romance,27397
D.O.A.,Film-Noir|Mystery|Thriller,9748
Dead Heat,Action|Comedy|Horror|Sci-Fi,40095
"Dead Pool, The",Action|Crime|Thriller,10651
Dirty Rotten Scoundrels,Comedy,10141
Drowning by Numbers,Comedy|Drama,27362
Ernest Saves Christmas,Children|Comedy,26386
Feds,Comedy,25884
For Keeps,Drama|Romance,26355
Frantic,Crime|Mystery|Thriller,10675
Gorillas in the Mist,Drama,10130
"Great Outdoors, The",Comedy,2617
High Spirits,Comedy,21362
Johnny Be Good,Comedy,20443
Lady in White,Horror|Mystery|Thriller,49365
The Lair of the White Worm,Comedy|Horror,11347
"Land Before Time, The",Adventure|Animation|Children|Fantasy,12144
License to Drive,Comedy,13704
Little Nikita,Drama,12505
Masquerade,Mystery|Romance|Thriller,41963
Milagro Beanfield War,Comedy|Drama|Fantasy,13482
Moon Over Parador,Comedy,34014
My Stepmother Is an Alien,Comedy|Romance|Sci-Fi,12120
"Night in the Life of Jimmy Reardon, A",Comedy|Romance,47818
Bagdad Cafe,Comedy|Drama,3543
Red Heat,Action,9604
"Return of the Living Dead, The",Comedy|Horror|Sci-Fi,10925
Return to Snowy River,Adventure|Drama|Western,13965
"Man from Snowy River, The",Drama|Romance|Western,24266
Running on Empty,Drama,18197
"Serpent and the Rainbow, The",Horror,11503
Short Circuit 2,Comedy|Sci-Fi,11966
Short Circuit,Comedy|Sci-Fi,2605
"Vanishing, The",Drama|Thriller,8740
"Tetsuo, the Ironman",Action|Horror|Sci-Fi|Thriller,41428
They Live,Action|Sci-Fi|Thriller,8337
Tucker: The Man and His Dream,Drama,28176
Twins,Comedy,9493
Without a Clue,Comedy|Mystery,12582
Young Einstein,Comedy,10001
Always,Drama|Fantasy|Romance,11352
American Ninja,Action|Adventure,12500
Best of the Best,Action,17882
Bill & Ted's Excellent Adventure,Adventure|Comedy|Sci-Fi,1648
Black Rain,Action|Crime|Drama,4105
Blaze,Comedy|Drama,22711
Blind Fury,Action|Thriller,19124
Casualties of War,Drama|War,10142
Chances Are,Comedy|Romance,3064
Cyborg,Action|Sci-Fi,10134
Dad,Drama,21291
Disorganized Crime,Action|Comedy,30352
Dream a Little Dream,Comedy|Drama|Romance,15142
"Dream Team, The",Comedy,14550
Earth Girls Are Easy,Comedy|Musical|Sci-Fi,2210
Eddie and the Cruisers,Drama|Musical|Mystery,21721
Erik the Viking,Adventure|Comedy|Fantasy,11828
Family Business,Comedy,10551
Farewell to the King,Action|War,20713
Fat Man and Little Boy,Drama,27461
Gleaming the Cube,Action|Drama|Mystery,1380
Great Balls of Fire!,Drama,11465
Gross Anatomy,Comedy|Drama,17190
Harlem Nights,Comedy|Crime|Romance,9085
Her Alibi,Comedy|Romance,17819
How to Get Ahead in Advertising,Comedy|Fantasy,14776
"Innocent Man, An",Crime|Drama,29185
"January Man, The",Comedy|Crime|Mystery|Thriller,32059
Johnny Handsome,Crime|Drama,505
Jesus of Montreal,Drama,4486
K-9,Action|Comedy|Crime,10345
Kickboxer,Action,10222
Last Exit to Brooklyn,Drama,12774
Lean on Me,Drama,14621
Let It Ride,Comedy,19118
Little Monsters,Comedy,15138
Look Who's Talking,Comedy|Romance,9494
Loverboy,Comedy,17362
Major League,Comedy,9942
Meet the Feebles,Animation|Comedy|Musical,8216
Millennium,Drama|Sci-Fi|Thriller,4296
Miracle Mile,Drama|Romance|Sci-Fi,24739
New York Stories,Comedy|Drama,9686
Next of Kin,Action|Crime|Thriller,27418
No Holds Barred,Action,39002
"Package, The",Action|Thriller,31606
Penn & Teller Get Killed,Adventure|Comedy,37146
Pink Cadillac,Action|Comedy|Drama,20006
"Punisher, The",Action,8867
Jurassic Park III,Action|Adventure|Sci-Fi|Thriller,331
America's Sweethearts,Comedy|Romance,11467
Brother,Action|Crime|Thriller,327
Ghost World,Comedy|Drama,1548
Hedwig and the Angry Inch,Comedy|Drama|Musical,13403
Planet of the Apes,Action|Adventure|Drama|Sci-Fi,869
Bread and Tulips,Comedy|Drama|Romance,552
Cure,Crime|Horror|Thriller,36095
Greenfingers,Comedy|Drama,33379
Wet Hot American Summer,Comedy,2171
"Return of the Musketeers, The",Adventure|Comedy,41946
Road House,Action|Drama,10135
Santa Sangre,Drama|Horror|Mystery|Thriller,19236
Scenes from the Class Struggle in Beverly Hills,Comedy,60276
Sea of Love,Crime|Drama|Thriller,12150
"See No Evil, Hear No Evil",Comedy|Crime,11185
She's Out of Control,Comedy,47045
Skin Deep,Comedy,12478
"Stepfather, The",Horror|Thriller,25155
Sweetie,Drama,65015
"Tall Guy, The",Comedy|Romance,24077
Tango & Cash,Action|Comedy|Crime|Thriller,9618
Three Fugitives,Action|Comedy,31608
Troop Beverly Hills,Comedy,22102
Turner & Hooch,Comedy|Crime,6951
UHF,Comedy,11959
Uncle Buck,Comedy,2616
"War of the Roses, The",Comedy|Drama,249
"Wizard, The",Adventure|Children|Comedy|Drama,183
Weekend at Bernie's II,Adventure|Comedy,8494
Billy Liar,Comedy,26535
Black Robe,Adventure|Drama,41784
"Cat o' Nine Tails, The",Mystery|Thriller,27431
"Cotton Club, The",Crime|Musical,2148
Who'll Stop the Rain,Crime|Drama,31941
Basket Case,Comedy|Horror,27813
Original Sin,Drama|Romance|Thriller,2057
"Princess Diaries, The",Children|Comedy|Romance,9880
Rush Hour 2,Action|Comedy,5175
Chocolat,Drama,41951
Hatari!,Adventure|Comedy,11385
"Cage aux Folles, La",Comedy,4484
Marat/Sade,Drama|Musical,44258
Paint Your Wagon,Comedy|Musical|Western,20391
"Shootist, The",Drama|Western,12584
Theremin: An Electronic Odyssey,Documentary,70042
Altered States,Drama|Sci-Fi,11542
Any Which Way You Can,Comedy,17169
"Awakening, The",Horror,39176
Battle Creek Brawl,Action|Comedy,19267
American Pie 2,Comedy,2770
Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,12610
"Others, The",Drama|Horror|Mystery|Thriller,1933
American Outlaws,Action|Comedy|Western,13496
All Over the Guy,Comedy,21055
"Deep End, The",Drama,24936
Session 9,Horror|Thriller,10972
Captain Corelli's Mandolin,Drama|Romance|War,1722
Rat Race,Comedy,9896
Bubble Boy,Comedy,9683
"Curse of the Jade Scorpion, The",Comedy,2779
Jay and Silent Bob Strike Back,Adventure|Comedy,2294
Ghosts of Mars,Horror|Sci-Fi|Thriller,10016
Summer Catch,Comedy|Drama|Romance,26602
Happy Accidents,Romance|Sci-Fi,22230
Maybe Baby,Comedy|Romance,13966
Together,Comedy|Drama|Romance,742
Tortilla Soup,Comedy|Romance,15104
Jeepers Creepers,Horror,8922
O,Drama,11065
3 Ninjas,Action|Children|Comedy,16314
3 Ninjas Kick Back,Action|Children|Comedy,18885
3 Ninjas Knuckle Up,Action|Children,40508
"Wicker Man, The",Drama|Horror|Mystery|Thriller,16307
"Musketeer, The",Action|Adventure|Drama|Romance,11370
Rock Star,Comedy|Drama|Musical,12508
Two Can Play That Game,Comedy|Drama,25462
L.I.E.,Drama,18734
Our Lady of the Assassins,Crime|Drama|Romance,44321
Into the Arms of Strangers: Stories of the Kindertransport,Documentary,58062
"Glass House, The",Thriller,2176
Hardball,Drama,20857
Dinner Rush,Drama,22617
Haiku Tunnel,Comedy,75386
Big Trouble,Comedy|Crime,2185
Glitter,Drama|Musical|Romance,10696
Training Day,Crime|Drama|Thriller,2034
"American Astronaut, The",Comedy|Musical|Sci-Fi,21538
Liam,Drama,48834
Sidewalks of New York,Comedy|Romance,31016
"Endurance: Shackleton's Legendary Antarctic Expedition, The",Documentary,32567
"French Lieutenant's Woman, The",Drama,12537
"Great Silence, The",Drama|Western,9028
"Legend of Hell House, The",Horror|Thriller,16180
Little Man Tate,Drama,11521
Moscow Does Not Believe in Tears,Drama|Romance,21028
Phantom of the Paradise,Comedy|Fantasy|Horror|Musical|Thriller,27327
13 Ghosts,Horror,29756
Opera,Crime|Horror|Mystery,20115
Father Goose,Adventure|Comedy|Romance|War,30295
"Grass Is Greener, The",Comedy|Romance,25767
Indiscreet,Comedy|Romance,22874
"It's a Mad, Mad, Mad, Mad World",Action|Adventure|Comedy|Crime,11576
King Solomon's Mines,Action|Adventure|Drama|Romance|Thriller,43860
"Little Foxes, The",Drama,43802
Operation Petticoat,Action|Comedy|Romance|War,9660
Play Misty for Me,Drama|Thriller,15393
Pocketful of Miracles,Comedy|Drama,248
"Vanishing, The",Mystery|Thriller,1644
Silkwood,Drama,12502
I Never Promised You a Rose Garden,Drama,66092
Quadrophenia,Drama|Musical,10373
SpaceCamp,Adventure|Sci-Fi,13766
When Worlds Collide,Sci-Fi,16380
Don't Say a Word,Thriller,12103
Hearts in Atlantis,Drama,11313
Zoolander,Comedy,9398
Extreme Days,Action|Adventure|Comedy|Drama,45864
Joy Ride,Adventure|Thriller,10866
Max Keeble's Big Move,Children|Comedy,34549
Serendipity,Comedy|Romance,9778
"Swamp, The",Comedy|Drama,58429
"Big Red One, The",Action|Adventure|Drama|War,16121
"Boogeyman, The",Horror,40220
"Party, The",Comedy|Romance,166
Brubaker,Crime|Drama,1623
Can't Stop the Music,Comedy|Musical,40932
"Changeling, The",Horror|Mystery|Thriller,13550
Coal Miner's Daughter,Drama,16769
"Competition, The",Drama|Romance,42158
"Last Metro, The",Drama|Romance,1716
Bandits,Comedy|Crime|Romance,3172
Corky Romano,Comedy|Crime,17708
Iron Monkey,Action|Comedy,12780
Fat Girl,Drama,570
Mulholland Drive,Crime|Drama|Film-Noir|Mystery|Thriller,1018
My First Mister,Comedy|Drama,25641
Spriggan,Action|Animation|Sci-Fi,16767
Bones,Horror,11380
Dirty Harry,Action|Crime|Thriller,984
Fiddler on the Roof,Drama|Musical,14811
Making the Grade,Comedy,55727
Not Without My Daughter,Drama,9585
Female Trouble,Comedy|Crime,14267
Titanica,Documentary|IMAX,45929
From Hell,Crime|Horror|Mystery|Thriller,768
"Last Castle, The",Action,2100
Riding in Cars with Boys,Comedy|Drama,11091
Focus,Drama,18192
Waking Life,Animation|Drama|Fantasy,9081
K-PAX,Drama|Fantasy|Mystery|Sci-Fi,167
Thirteen Ghosts,Horror|Thriller,9378
Better Than Sex,Comedy|Romance,27444
Donnie Darko,Drama|Mystery|Sci-Fi|Thriller,141
High Heels and Low Lifes,Action|Comedy|Crime|Drama,10034
Life as a House,Drama,11457
"Man Who Wasn't There, The",Crime|Drama,10778
"Town is Quiet, The",Drama,67385
Domestic Disturbance,Thriller,11456
"Monsters, Inc.",Adventure|Animation|Children|Comedy|Fantasy,585
"One, The",Action|Sci-Fi|Thriller,10796
Tape,Drama,23949
Heist,Crime|Drama,11088
Shallow Hal,Comedy|Fantasy|Romance,9889
When a Stranger Calls,Horror|Thriller,45964
Harry Potter and the Sorcerer's Stone,Adventure|Children|Fantasy,671
Novocaine,Comedy|Crime|Mystery|Thriller,20794
Black Knight,Adventure|Comedy|Fantasy,11469
Out Cold,Comedy,14369
Spy Game,Action|Crime|Drama|Thriller,1535
"Devil's Backbone, The",Drama|Fantasy|Horror|Thriller|War,1433
In the Bedroom,Drama,1999
"Incredible Shrinking Woman, The",Comedy|Sci-Fi,12472
Jabberwocky,Adventure|Comedy|Fantasy,11834
Funny Girl,Drama|Musical|Romance,16085
Breathless,Crime|Drama|Romance,269
"Beastmaster, The",Action|Adventure|Fantasy,16441
Midway,Drama|War,11422
MacArthur,Drama,31037
Subway,Crime|Drama|Romance|Thriller,10656
"Now, Voyager",Drama|Romance,32847
Little Women,Drama|Romance,39938
"Cheap Detective, The",Comedy,14584
Everybody's Famous!,Comedy|Drama|Musical,58886
"Last Wave, The",Fantasy|Mystery|Thriller,72277
That Obscure Object of Desire,Drama,5781
"Toy, The",Comedy,23805
Dressed to Kill,Mystery|Thriller,11033
Fame,Drama|Musical,3537
"Final Countdown, The",Action|Sci-Fi,8738
Flash Gordon,Action|Adventure|Sci-Fi,3604
"Angry Red Planet, The",Sci-Fi,6974
"Enforcer, The",Crime,10649
"Eye for an Eye, An",Action|Crime|Thriller,42566
"Gauntlet, The",Action,17689
Lord of the Flies,Adventure|Drama|Thriller,10847
Morons From Outer Space,Comedy|Sci-Fi,33525
"People That Time Forgot, The",Adventure|Sci-Fi,27591
Ocean's Eleven,Comedy|Crime,299
"Stunt Man, The",Action|Adventure|Comedy|Drama|Romance|Thriller,42160
Sudden Impact,Crime|Thriller,10650
Behind Enemy Lines,Action|Drama|War,8007
"Affair of the Necklace, The",Drama,19076
Pornstar: The Legend of Ron Jeremy,Documentary,50562
Texas Rangers,Adventure|Western,13503
Ocean's Eleven,Crime|Thriller,161
Baran,Adventure|Drama|Romance,43774
"Business of Strangers, The",Action|Drama|Thriller,31064
"Incredible Shrinking Man, The",Sci-Fi|Thriller,31682
No Man's Land,Drama|War,8342
And Then There Were None,Crime|Mystery,4886
"Blue Angel, The",Drama,228
Moscow on the Hudson,Comedy|Drama,23111
Amelie,Comedy|Romance,194
Not Another Teen Movie,Comedy,11397
Vanilla Sky,Mystery|Romance|Sci-Fi|Thriller,1903
Iris,Drama,11889
Kandahar,Drama,28171
Lantana,Drama|Mystery|Thriller,9523
"Royal Tenenbaums, The",Comedy|Drama,9428
Bill & Ted's Bogus Journey,Adventure|Comedy|Fantasy|Sci-Fi,1649
Clockwise,Comedy,11938
Sheena,Action|Adventure|Fantasy,24264
Spacehunter: Adventures in the Forbidden Zone,Action|Adventure|Sci-Fi,26978
